# timesteps,(%) wins,(%) losses,(%) draws,(%) invalid
74000, 51.0, 48.0, 1.0, 0.0
75000, 51.0, 47.0, 2.0, 0.0
76000, 58.0, 39.0, 3.0, 0.0
77000, 60.0, 37.0, 3.0, 0.0
78000, 56.0, 41.0, 3.0, 0.0
79000, 62.0, 37.0, 1.0, 0.0
80000, 55.0, 44.0, 1.0, 0.0
81000, 61.0, 36.0, 3.0, 0.0
82000, 61.0, 37.0, 2.0, 0.0
83000, 57.0, 40.0, 3.0, 0.0
84000, 56.0, 42.0, 2.0, 0.0
85000, 61.0, 39.0, 0.0, 0.0
86000, 55.0, 43.0, 2.0, 0.0
87000, 50.0, 49.0, 1.0, 0.0
88000, 58.0, 41.0, 1.0, 0.0
89000, 56.0, 44.0, 0.0, 0.0
90000, 63.0, 36.0, 1.0, 0.0
91000, 60.0, 40.0, 0.0, 0.0
92000, 67.0, 31.0, 2.0, 0.0
93000, 59.0, 40.0, 1.0, 0.0
94000, 59.0, 41.0, 0.0, 0.0
95000, 54.0, 44.0, 2.0, 0.0
96000, 57.0, 43.0, 0.0, 0.0
97000, 68.0, 31.0, 1.0, 0.0
98000, 59.0, 39.0, 2.0, 0.0
99000, 59.0, 38.0, 3.0, 0.0
100000, 60.0, 39.0, 1.0, 0.0
101000, 56.0, 43.0, 1.0, 0.0
102000, 55.0, 44.0, 1.0, 0.0
103000, 59.0, 38.0, 3.0, 0.0
104000, 51.0, 46.0, 3.0, 0.0
105000, 62.0, 38.0, 0.0, 0.0
106000, 58.0, 41.0, 1.0, 0.0
107000, 63.0, 37.0, 0.0, 0.0
108000, 60.0, 36.0, 4.0, 0.0
109000, 50.0, 49.0, 1.0, 0.0
110000, 60.0, 36.0, 4.0, 0.0
111000, 49.0, 49.0, 2.0, 0.0
112000, 65.0, 34.0, 1.0, 0.0
113000, 63.0, 35.0, 2.0, 0.0
114000, 57.0, 42.0, 1.0, 0.0
115000, 66.0, 34.0, 0.0, 0.0
116000, 52.0, 48.0, 0.0, 0.0
117000, 52.0, 44.0, 4.0, 0.0
118000, 55.0, 42.0, 3.0, 0.0
119000, 55.0, 43.0, 2.0, 0.0
120000, 63.0, 36.0, 1.0, 0.0
121000, 67.0, 33.0, 0.0, 0.0
122000, 65.0, 35.0, 0.0, 0.0
123000, 54.0, 45.0, 1.0, 0.0
124000, 60.0, 37.0, 3.0, 0.0
125000, 56.0, 44.0, 0.0, 0.0
126000, 63.0, 36.0, 1.0, 0.0
127000, 63.0, 33.0, 4.0, 0.0
128000, 52.0, 44.0, 4.0, 0.0
129000, 50.0, 49.0, 1.0, 0.0
130000, 49.0, 49.0, 2.0, 0.0
131000, 58.0, 41.0, 1.0, 0.0
132000, 63.0, 37.0, 0.0, 0.0
133000, 52.0, 46.0, 2.0, 0.0
134000, 53.0, 46.0, 1.0, 0.0
135000, 60.0, 38.0, 2.0, 0.0
136000, 54.0, 43.0, 3.0, 0.0
137000, 60.0, 39.0, 1.0, 0.0
138000, 53.0, 43.0, 4.0, 0.0
139000, 45.0, 52.0, 3.0, 0.0
140000, 64.0, 35.0, 1.0, 0.0
141000, 49.0, 49.0, 2.0, 0.0
142000, 63.0, 36.0, 1.0, 0.0
143000, 54.0, 45.0, 1.0, 0.0
144000, 63.0, 37.0, 0.0, 0.0
145000, 62.0, 35.0, 3.0, 0.0
146000, 61.0, 39.0, 0.0, 0.0
147000, 55.0, 41.0, 4.0, 0.0
148000, 60.0, 38.0, 2.0, 0.0
149000, 59.0, 39.0, 2.0, 0.0
150000, 65.0, 33.0, 2.0, 0.0
151000, 49.0, 46.0, 5.0, 0.0
152000, 52.0, 48.0, 0.0, 0.0
153000, 61.0, 35.0, 4.0, 0.0
154000, 58.0, 39.0, 3.0, 0.0
155000, 54.0, 45.0, 1.0, 0.0
156000, 64.0, 34.0, 2.0, 0.0
157000, 57.0, 41.0, 2.0, 0.0
158000, 63.0, 34.0, 3.0, 0.0
159000, 54.0, 42.0, 4.0, 0.0
160000, 61.0, 37.0, 2.0, 0.0
161000, 64.0, 33.0, 3.0, 0.0
162000, 51.0, 46.0, 3.0, 0.0
163000, 67.0, 31.0, 2.0, 0.0
164000, 62.0, 36.0, 2.0, 0.0
165000, 52.0, 48.0, 0.0, 0.0
166000, 67.0, 32.0, 1.0, 0.0
167000, 64.0, 35.0, 1.0, 0.0
168000, 75.0, 23.0, 2.0, 0.0
169000, 62.0, 37.0, 1.0, 0.0
170000, 59.0, 38.0, 3.0, 0.0
171000, 56.0, 41.0, 3.0, 0.0
172000, 63.0, 36.0, 1.0, 0.0
173000, 54.0, 41.0, 5.0, 0.0
174000, 63.0, 37.0, 0.0, 0.0
175000, 58.0, 39.0, 3.0, 0.0
176000, 62.0, 35.0, 3.0, 0.0
177000, 55.0, 44.0, 1.0, 0.0
178000, 61.0, 38.0, 1.0, 0.0
179000, 54.0, 46.0, 0.0, 0.0
180000, 62.0, 36.0, 2.0, 0.0
181000, 53.0, 45.0, 2.0, 0.0
182000, 51.0, 44.0, 5.0, 0.0
183000, 62.0, 36.0, 2.0, 0.0
184000, 61.0, 38.0, 1.0, 0.0
185000, 56.0, 43.0, 1.0, 0.0
186000, 58.0, 42.0, 0.0, 0.0
187000, 63.0, 37.0, 0.0, 0.0
188000, 61.0, 35.0, 4.0, 0.0
189000, 59.0, 40.0, 1.0, 0.0
190000, 64.0, 35.0, 1.0, 0.0
191000, 61.0, 38.0, 1.0, 0.0
192000, 55.0, 43.0, 2.0, 0.0
193000, 55.0, 42.0, 3.0, 0.0
194000, 56.0, 44.0, 0.0, 0.0
195000, 54.0, 45.0, 1.0, 0.0
196000, 65.0, 34.0, 1.0, 0.0
197000, 56.0, 44.0, 0.0, 0.0
198000, 61.0, 36.0, 3.0, 0.0
199000, 62.0, 36.0, 2.0, 0.0
200000, 58.0, 40.0, 2.0, 0.0
201000, 65.0, 35.0, 0.0, 0.0
202000, 63.0, 36.0, 1.0, 0.0
203000, 58.0, 42.0, 0.0, 0.0
204000, 61.0, 37.0, 2.0, 0.0
205000, 57.0, 38.0, 5.0, 0.0
206000, 59.0, 37.0, 4.0, 0.0
207000, 67.0, 33.0, 0.0, 0.0
208000, 59.0, 40.0, 1.0, 0.0
209000, 50.0, 48.0, 2.0, 0.0
210000, 57.0, 40.0, 3.0, 0.0
211000, 58.0, 41.0, 1.0, 0.0
212000, 64.0, 33.0, 3.0, 0.0
213000, 56.0, 43.0, 1.0, 0.0
214000, 71.0, 28.0, 1.0, 0.0
215000, 62.0, 36.0, 2.0, 0.0
216000, 59.0, 40.0, 1.0, 0.0
217000, 52.0, 45.0, 3.0, 0.0
218000, 62.0, 36.0, 2.0, 0.0
219000, 57.0, 41.0, 2.0, 0.0
220000, 58.0, 39.0, 3.0, 0.0
221000, 55.0, 44.0, 1.0, 0.0
222000, 63.0, 36.0, 1.0, 0.0
223000, 66.0, 32.0, 2.0, 0.0
224000, 66.0, 31.0, 3.0, 0.0
225000, 59.0, 37.0, 4.0, 0.0
226000, 65.0, 33.0, 2.0, 0.0
227000, 56.0, 43.0, 1.0, 0.0
228000, 55.0, 42.0, 3.0, 0.0
229000, 68.0, 27.0, 5.0, 0.0
230000, 54.0, 46.0, 0.0, 0.0
231000, 62.0, 37.0, 1.0, 0.0
232000, 58.0, 38.0, 4.0, 0.0
233000, 65.0, 32.0, 3.0, 0.0
234000, 63.0, 35.0, 2.0, 0.0
235000, 53.0, 45.0, 2.0, 0.0
236000, 66.0, 33.0, 1.0, 0.0
237000, 62.0, 38.0, 0.0, 0.0
238000, 63.0, 36.0, 1.0, 0.0
239000, 68.0, 29.0, 3.0, 0.0
240000, 58.0, 38.0, 4.0, 0.0
241000, 66.0, 33.0, 1.0, 0.0
242000, 62.0, 37.0, 1.0, 0.0
243000, 56.0, 44.0, 0.0, 0.0
244000, 58.0, 39.0, 3.0, 0.0
245000, 63.0, 33.0, 4.0, 0.0
246000, 66.0, 33.0, 1.0, 0.0
247000, 64.0, 35.0, 1.0, 0.0
248000, 69.0, 29.0, 2.0, 0.0
249000, 61.0, 38.0, 1.0, 0.0
250000, 60.0, 39.0, 1.0, 0.0
251000, 63.0, 34.0, 3.0, 0.0
252000, 61.0, 36.0, 3.0, 0.0
253000, 55.0, 43.0, 2.0, 0.0
254000, 70.0, 29.0, 1.0, 0.0
255000, 55.0, 44.0, 1.0, 0.0
256000, 62.0, 34.0, 4.0, 0.0
257000, 60.0, 39.0, 1.0, 0.0
258000, 62.0, 36.0, 2.0, 0.0
259000, 57.0, 39.0, 4.0, 0.0
260000, 71.0, 29.0, 0.0, 0.0
261000, 61.0, 36.0, 3.0, 0.0
262000, 60.0, 39.0, 1.0, 0.0
263000, 61.0, 37.0, 2.0, 0.0
264000, 62.0, 38.0, 0.0, 0.0
265000, 65.0, 33.0, 2.0, 0.0
266000, 58.0, 41.0, 1.0, 0.0
267000, 70.0, 27.0, 3.0, 0.0
268000, 63.0, 34.0, 3.0, 0.0
269000, 63.0, 34.0, 3.0, 0.0
270000, 59.0, 38.0, 3.0, 0.0
271000, 64.0, 36.0, 0.0, 0.0
272000, 61.0, 38.0, 1.0, 0.0
273000, 59.0, 40.0, 1.0, 0.0
274000, 60.0, 37.0, 3.0, 0.0
275000, 59.0, 38.0, 3.0, 0.0
276000, 55.0, 44.0, 1.0, 0.0
277000, 65.0, 33.0, 2.0, 0.0
278000, 72.0, 24.0, 4.0, 0.0
279000, 65.0, 31.0, 4.0, 0.0
280000, 66.0, 32.0, 2.0, 0.0
281000, 62.0, 37.0, 1.0, 0.0
282000, 60.0, 39.0, 1.0, 0.0
283000, 69.0, 29.0, 2.0, 0.0
284000, 69.0, 30.0, 1.0, 0.0
285000, 61.0, 38.0, 1.0, 0.0
286000, 67.0, 30.0, 3.0, 0.0
287000, 62.0, 34.0, 4.0, 0.0
288000, 64.0, 34.0, 2.0, 0.0
289000, 67.0, 32.0, 1.0, 0.0
290000, 65.0, 31.0, 4.0, 0.0
291000, 64.0, 32.0, 4.0, 0.0
292000, 60.0, 37.0, 3.0, 0.0
293000, 64.0, 34.0, 2.0, 0.0
294000, 63.0, 36.0, 1.0, 0.0
295000, 61.0, 36.0, 3.0, 0.0
296000, 64.0, 32.0, 4.0, 0.0
297000, 63.0, 34.0, 3.0, 0.0
298000, 55.0, 43.0, 2.0, 0.0
299000, 56.0, 42.0, 2.0, 0.0
300000, 60.0, 37.0, 3.0, 0.0
301000, 65.0, 33.0, 2.0, 0.0
302000, 67.0, 32.0, 1.0, 0.0
303000, 62.0, 36.0, 2.0, 0.0
304000, 57.0, 39.0, 4.0, 0.0
305000, 54.0, 43.0, 3.0, 0.0
306000, 65.0, 33.0, 2.0, 0.0
307000, 62.0, 35.0, 3.0, 0.0
308000, 60.0, 37.0, 3.0, 0.0
309000, 60.0, 38.0, 2.0, 0.0
310000, 61.0, 37.0, 2.0, 0.0
311000, 52.0, 47.0, 1.0, 0.0
312000, 73.0, 25.0, 2.0, 0.0
313000, 63.0, 37.0, 0.0, 0.0
314000, 61.0, 35.0, 4.0, 0.0
315000, 68.0, 29.0, 3.0, 0.0
316000, 53.0, 43.0, 4.0, 0.0
317000, 65.0, 31.0, 4.0, 0.0
318000, 66.0, 34.0, 0.0, 0.0
319000, 61.0, 35.0, 4.0, 0.0
320000, 71.0, 27.0, 2.0, 0.0
321000, 63.0, 35.0, 2.0, 0.0
322000, 66.0, 31.0, 3.0, 0.0
323000, 67.0, 32.0, 1.0, 0.0
324000, 54.0, 44.0, 2.0, 0.0
325000, 57.0, 37.0, 6.0, 0.0
326000, 50.0, 46.0, 4.0, 0.0
327000, 63.0, 34.0, 3.0, 0.0
328000, 74.0, 25.0, 1.0, 0.0
329000, 59.0, 40.0, 1.0, 0.0
330000, 67.0, 32.0, 1.0, 0.0
331000, 72.0, 26.0, 2.0, 0.0
332000, 61.0, 35.0, 4.0, 0.0
333000, 64.0, 32.0, 4.0, 0.0
334000, 69.0, 30.0, 1.0, 0.0
335000, 53.0, 45.0, 2.0, 0.0
336000, 73.0, 24.0, 3.0, 0.0
337000, 69.0, 30.0, 1.0, 0.0
338000, 61.0, 37.0, 2.0, 0.0
339000, 69.0, 28.0, 3.0, 0.0
340000, 63.0, 35.0, 2.0, 0.0
341000, 67.0, 31.0, 2.0, 0.0
342000, 64.0, 30.0, 6.0, 0.0
343000, 65.0, 33.0, 2.0, 0.0
344000, 52.0, 44.0, 4.0, 0.0
345000, 62.0, 35.0, 3.0, 0.0
346000, 65.0, 32.0, 3.0, 0.0
347000, 60.0, 34.0, 6.0, 0.0
348000, 67.0, 29.0, 4.0, 0.0
349000, 74.0, 26.0, 0.0, 0.0
350000, 64.0, 34.0, 2.0, 0.0
351000, 63.0, 35.0, 2.0, 0.0
352000, 67.0, 32.0, 1.0, 0.0
353000, 69.0, 29.0, 2.0, 0.0
354000, 70.0, 28.0, 2.0, 0.0
355000, 70.0, 28.0, 2.0, 0.0
356000, 55.0, 43.0, 2.0, 0.0
357000, 64.0, 35.0, 1.0, 0.0
358000, 70.0, 30.0, 0.0, 0.0
359000, 59.0, 39.0, 2.0, 0.0
360000, 67.0, 33.0, 0.0, 0.0
361000, 64.0, 36.0, 0.0, 0.0
362000, 68.0, 29.0, 3.0, 0.0
363000, 65.0, 33.0, 2.0, 0.0
364000, 72.0, 27.0, 1.0, 0.0
365000, 65.0, 34.0, 1.0, 0.0
366000, 61.0, 35.0, 4.0, 0.0
367000, 68.0, 30.0, 2.0, 0.0
368000, 60.0, 38.0, 2.0, 0.0
369000, 69.0, 30.0, 1.0, 0.0
370000, 61.0, 38.0, 1.0, 0.0
371000, 71.0, 29.0, 0.0, 0.0
372000, 63.0, 35.0, 2.0, 0.0
373000, 69.0, 27.0, 4.0, 0.0
374000, 54.0, 43.0, 3.0, 0.0
375000, 58.0, 40.0, 2.0, 0.0
376000, 68.0, 31.0, 1.0, 0.0
377000, 73.0, 27.0, 0.0, 0.0
378000, 70.0, 28.0, 2.0, 0.0
379000, 64.0, 35.0, 1.0, 0.0
380000, 68.0, 32.0, 0.0, 0.0
381000, 67.0, 32.0, 1.0, 0.0
382000, 64.0, 27.0, 9.0, 0.0
383000, 73.0, 26.0, 1.0, 0.0
384000, 63.0, 34.0, 3.0, 0.0
385000, 70.0, 25.0, 5.0, 0.0
386000, 64.0, 32.0, 4.0, 0.0
387000, 63.0, 35.0, 2.0, 0.0
388000, 66.0, 32.0, 2.0, 0.0
389000, 70.0, 26.0, 4.0, 0.0
390000, 64.0, 34.0, 2.0, 0.0
391000, 70.0, 29.0, 1.0, 0.0
392000, 65.0, 34.0, 1.0, 0.0
393000, 59.0, 37.0, 4.0, 0.0
394000, 63.0, 33.0, 4.0, 0.0
395000, 54.0, 45.0, 1.0, 0.0
396000, 70.0, 28.0, 2.0, 0.0
397000, 63.0, 36.0, 1.0, 0.0
398000, 64.0, 36.0, 0.0, 0.0
399000, 62.0, 35.0, 3.0, 0.0
400000, 63.0, 34.0, 3.0, 0.0
401000, 65.0, 35.0, 0.0, 0.0
402000, 55.0, 45.0, 0.0, 0.0
403000, 67.0, 30.0, 3.0, 0.0
404000, 69.0, 29.0, 2.0, 0.0
405000, 75.0, 25.0, 0.0, 0.0
406000, 59.0, 38.0, 3.0, 0.0
407000, 59.0, 37.0, 4.0, 0.0
408000, 74.0, 24.0, 2.0, 0.0
409000, 72.0, 26.0, 2.0, 0.0
410000, 75.0, 23.0, 2.0, 0.0
411000, 63.0, 33.0, 4.0, 0.0
412000, 56.0, 43.0, 1.0, 0.0
413000, 67.0, 32.0, 1.0, 0.0
414000, 65.0, 32.0, 3.0, 0.0
415000, 68.0, 32.0, 0.0, 0.0
416000, 68.0, 31.0, 1.0, 0.0
417000, 60.0, 35.0, 5.0, 0.0
418000, 68.0, 29.0, 3.0, 0.0
419000, 65.0, 33.0, 2.0, 0.0
420000, 62.0, 37.0, 1.0, 0.0
421000, 68.0, 30.0, 2.0, 0.0
422000, 73.0, 24.0, 3.0, 0.0
423000, 61.0, 37.0, 2.0, 0.0
424000, 74.0, 23.0, 3.0, 0.0
425000, 66.0, 32.0, 2.0, 0.0
426000, 63.0, 36.0, 1.0, 0.0
427000, 55.0, 44.0, 1.0, 0.0
428000, 69.0, 29.0, 2.0, 0.0
429000, 62.0, 36.0, 2.0, 0.0
430000, 66.0, 32.0, 2.0, 0.0
431000, 70.0, 26.0, 4.0, 0.0
432000, 66.0, 29.0, 5.0, 0.0
433000, 62.0, 36.0, 2.0, 0.0
434000, 62.0, 37.0, 1.0, 0.0
435000, 66.0, 30.0, 4.0, 0.0
436000, 61.0, 39.0, 0.0, 0.0
437000, 63.0, 32.0, 5.0, 0.0
438000, 64.0, 34.0, 2.0, 0.0
439000, 66.0, 32.0, 2.0, 0.0
440000, 65.0, 35.0, 0.0, 0.0
441000, 73.0, 27.0, 0.0, 0.0
442000, 67.0, 31.0, 2.0, 0.0
443000, 62.0, 36.0, 2.0, 0.0
444000, 61.0, 37.0, 2.0, 0.0
445000, 69.0, 29.0, 2.0, 0.0
446000, 70.0, 30.0, 0.0, 0.0
447000, 61.0, 39.0, 0.0, 0.0
448000, 62.0, 36.0, 2.0, 0.0
449000, 63.0, 34.0, 3.0, 0.0
450000, 72.0, 26.0, 2.0, 0.0
451000, 66.0, 33.0, 1.0, 0.0
452000, 61.0, 37.0, 2.0, 0.0
453000, 62.0, 34.0, 4.0, 0.0
454000, 71.0, 28.0, 1.0, 0.0
455000, 63.0, 33.0, 4.0, 0.0
456000, 57.0, 42.0, 1.0, 0.0
457000, 63.0, 33.0, 4.0, 0.0
458000, 61.0, 39.0, 0.0, 0.0
459000, 57.0, 40.0, 3.0, 0.0
460000, 77.0, 20.0, 3.0, 0.0
461000, 67.0, 32.0, 1.0, 0.0
462000, 55.0, 40.0, 5.0, 0.0
463000, 58.0, 38.0, 4.0, 0.0
464000, 61.0, 36.0, 3.0, 0.0
465000, 63.0, 34.0, 3.0, 0.0
466000, 68.0, 32.0, 0.0, 0.0
467000, 72.0, 26.0, 2.0, 0.0
468000, 75.0, 25.0, 0.0, 0.0
469000, 67.0, 29.0, 4.0, 0.0
470000, 58.0, 40.0, 2.0, 0.0
471000, 60.0, 38.0, 2.0, 0.0
472000, 62.0, 36.0, 2.0, 0.0
473000, 64.0, 32.0, 4.0, 0.0
474000, 66.0, 33.0, 1.0, 0.0
475000, 64.0, 32.0, 4.0, 0.0
476000, 60.0, 40.0, 0.0, 0.0
477000, 59.0, 40.0, 1.0, 0.0
478000, 62.0, 36.0, 2.0, 0.0
479000, 58.0, 38.0, 4.0, 0.0
480000, 66.0, 33.0, 1.0, 0.0
481000, 66.0, 32.0, 2.0, 0.0
482000, 67.0, 32.0, 1.0, 0.0
483000, 62.0, 37.0, 1.0, 0.0
484000, 68.0, 30.0, 2.0, 0.0
485000, 68.0, 31.0, 1.0, 0.0
486000, 69.0, 29.0, 2.0, 0.0
487000, 66.0, 31.0, 3.0, 0.0
488000, 64.0, 33.0, 3.0, 0.0
489000, 64.0, 35.0, 1.0, 0.0
490000, 69.0, 28.0, 3.0, 0.0
491000, 62.0, 36.0, 2.0, 0.0
492000, 72.0, 24.0, 4.0, 0.0
493000, 82.0, 16.0, 2.0, 0.0
494000, 62.0, 36.0, 2.0, 0.0
495000, 65.0, 33.0, 2.0, 0.0
496000, 66.0, 34.0, 0.0, 0.0
497000, 73.0, 27.0, 0.0, 0.0
498000, 69.0, 28.0, 3.0, 0.0
499000, 60.0, 38.0, 2.0, 0.0
500000, 64.0, 34.0, 2.0, 0.0
501000, 71.0, 25.0, 4.0, 0.0
502000, 74.0, 25.0, 1.0, 0.0
503000, 66.0, 28.0, 6.0, 0.0
504000, 57.0, 42.0, 1.0, 0.0
505000, 68.0, 31.0, 1.0, 0.0
506000, 62.0, 37.0, 1.0, 0.0
507000, 60.0, 38.0, 2.0, 0.0
508000, 64.0, 32.0, 4.0, 0.0
509000, 62.0, 36.0, 2.0, 0.0
510000, 72.0, 26.0, 2.0, 0.0
511000, 65.0, 34.0, 1.0, 0.0
512000, 61.0, 37.0, 2.0, 0.0
513000, 70.0, 28.0, 2.0, 0.0
514000, 67.0, 32.0, 1.0, 0.0
515000, 69.0, 31.0, 0.0, 0.0
516000, 69.0, 26.0, 5.0, 0.0
517000, 71.0, 27.0, 2.0, 0.0
518000, 69.0, 30.0, 1.0, 0.0
519000, 58.0, 39.0, 3.0, 0.0
520000, 66.0, 32.0, 2.0, 0.0
521000, 72.0, 26.0, 2.0, 0.0
522000, 67.0, 32.0, 1.0, 0.0
523000, 72.0, 25.0, 3.0, 0.0
524000, 64.0, 33.0, 3.0, 0.0
525000, 72.0, 28.0, 0.0, 0.0
526000, 67.0, 29.0, 4.0, 0.0
527000, 72.0, 27.0, 1.0, 0.0
528000, 69.0, 28.0, 3.0, 0.0
529000, 63.0, 35.0, 2.0, 0.0
530000, 75.0, 25.0, 0.0, 0.0
531000, 64.0, 36.0, 0.0, 0.0
532000, 71.0, 28.0, 1.0, 0.0
533000, 68.0, 28.0, 4.0, 0.0
534000, 67.0, 33.0, 0.0, 0.0
535000, 70.0, 26.0, 4.0, 0.0
536000, 60.0, 39.0, 1.0, 0.0
537000, 72.0, 27.0, 1.0, 0.0
538000, 69.0, 31.0, 0.0, 0.0
539000, 74.0, 22.0, 4.0, 0.0
540000, 68.0, 30.0, 2.0, 0.0
541000, 68.0, 28.0, 4.0, 0.0
542000, 67.0, 30.0, 3.0, 0.0
543000, 63.0, 34.0, 3.0, 0.0
544000, 73.0, 23.0, 4.0, 0.0
545000, 68.0, 32.0, 0.0, 0.0
546000, 63.0, 36.0, 1.0, 0.0
547000, 73.0, 24.0, 3.0, 0.0
548000, 70.0, 28.0, 2.0, 0.0
549000, 73.0, 26.0, 1.0, 0.0
550000, 64.0, 34.0, 2.0, 0.0
551000, 70.0, 28.0, 2.0, 0.0
552000, 66.0, 32.0, 2.0, 0.0
553000, 67.0, 30.0, 3.0, 0.0
554000, 72.0, 24.0, 4.0, 0.0
555000, 66.0, 32.0, 2.0, 0.0
556000, 64.0, 36.0, 0.0, 0.0
557000, 62.0, 36.0, 2.0, 0.0
558000, 67.0, 33.0, 0.0, 0.0
559000, 66.0, 31.0, 3.0, 0.0
560000, 64.0, 32.0, 4.0, 0.0
561000, 74.0, 26.0, 0.0, 0.0
562000, 68.0, 28.0, 4.0, 0.0
563000, 72.0, 25.0, 3.0, 0.0
564000, 65.0, 32.0, 3.0, 0.0
565000, 69.0, 28.0, 3.0, 0.0
566000, 69.0, 30.0, 1.0, 0.0
567000, 65.0, 31.0, 4.0, 0.0
568000, 64.0, 32.0, 4.0, 0.0
569000, 72.0, 28.0, 0.0, 0.0
570000, 75.0, 25.0, 0.0, 0.0
571000, 70.0, 26.0, 4.0, 0.0
572000, 69.0, 29.0, 2.0, 0.0
573000, 60.0, 37.0, 3.0, 0.0
574000, 63.0, 34.0, 3.0, 0.0
575000, 69.0, 29.0, 2.0, 0.0
576000, 70.0, 28.0, 2.0, 0.0
577000, 61.0, 36.0, 3.0, 0.0
578000, 75.0, 25.0, 0.0, 0.0
579000, 69.0, 30.0, 1.0, 0.0
580000, 68.0, 31.0, 1.0, 0.0
581000, 65.0, 33.0, 2.0, 0.0
582000, 72.0, 28.0, 0.0, 0.0
583000, 69.0, 29.0, 2.0, 0.0
584000, 69.0, 27.0, 4.0, 0.0
585000, 64.0, 35.0, 1.0, 0.0
586000, 67.0, 32.0, 1.0, 0.0
587000, 64.0, 34.0, 2.0, 0.0
588000, 56.0, 43.0, 1.0, 0.0
589000, 64.0, 34.0, 2.0, 0.0
590000, 64.0, 35.0, 1.0, 0.0
591000, 67.0, 30.0, 3.0, 0.0
592000, 63.0, 35.0, 2.0, 0.0
593000, 55.0, 43.0, 2.0, 0.0
594000, 71.0, 29.0, 0.0, 0.0
595000, 68.0, 31.0, 1.0, 0.0
596000, 67.0, 32.0, 1.0, 0.0
597000, 71.0, 28.0, 1.0, 0.0
598000, 71.0, 29.0, 0.0, 0.0
599000, 75.0, 25.0, 0.0, 0.0
600000, 74.0, 23.0, 3.0, 0.0
601000, 66.0, 32.0, 2.0, 0.0
602000, 66.0, 31.0, 3.0, 0.0
603000, 68.0, 31.0, 1.0, 0.0
604000, 62.0, 37.0, 1.0, 0.0
605000, 71.0, 27.0, 2.0, 0.0
