# timesteps,(%) wins,(%) losses,(%) draws,(%) invalid
213000, 33.0, 15.0, 0.0, 52.0
214000, 41.0, 15.0, 0.0, 44.0
215000, 37.0, 8.0, 0.0, 55.0
216000, 43.0, 11.0, 0.0, 46.0
217000, 31.0, 15.0, 0.0, 54.0
218000, 40.0, 11.0, 0.0, 49.0
219000, 33.0, 12.0, 0.0, 55.0
220000, 41.0, 9.0, 0.0, 50.0
221000, 33.0, 5.0, 0.0, 62.0
222000, 38.0, 11.0, 0.0, 51.0
223000, 36.0, 12.0, 0.0, 52.0
224000, 40.0, 11.0, 0.0, 49.0
225000, 37.0, 15.0, 0.0, 48.0
226000, 34.0, 7.0, 0.0, 59.0
227000, 35.0, 20.0, 0.0, 45.0
228000, 27.0, 13.0, 0.0, 60.0
229000, 36.0, 11.0, 0.0, 53.0
230000, 44.0, 10.0, 0.0, 46.0
231000, 42.0, 11.0, 0.0, 47.0
232000, 37.0, 13.0, 0.0, 50.0
233000, 32.0, 15.0, 0.0, 53.0
234000, 42.0, 9.0, 0.0, 49.0
235000, 33.0, 18.0, 0.0, 49.0
236000, 37.0, 8.0, 0.0, 55.0
237000, 46.0, 14.0, 0.0, 40.0
238000, 27.0, 16.0, 0.0, 57.0
239000, 30.0, 13.0, 0.0, 57.0
240000, 38.0, 10.0, 0.0, 52.0
241000, 30.0, 14.0, 0.0, 56.0
242000, 34.0, 19.0, 0.0, 47.0
243000, 43.0, 13.0, 0.0, 44.0
244000, 40.0, 17.0, 0.0, 43.0
245000, 37.0, 20.0, 0.0, 43.0
246000, 32.0, 15.0, 0.0, 53.0
247000, 49.0, 10.0, 0.0, 41.0
248000, 43.0, 20.0, 0.0, 37.0
249000, 44.0, 13.0, 0.0, 43.0
250000, 35.0, 14.0, 0.0, 51.0
251000, 44.0, 14.0, 0.0, 42.0
252000, 28.0, 14.0, 0.0, 58.0
253000, 32.0, 7.0, 0.0, 61.0
254000, 40.0, 17.0, 0.0, 43.0
255000, 49.0, 16.0, 0.0, 35.0
256000, 47.0, 11.0, 0.0, 42.0
257000, 48.0, 11.0, 0.0, 41.0
258000, 38.0, 16.0, 0.0, 46.0
259000, 37.0, 16.0, 0.0, 47.0
260000, 46.0, 12.0, 0.0, 42.0
261000, 34.0, 17.0, 0.0, 49.0
262000, 38.0, 12.0, 0.0, 50.0
263000, 39.0, 11.0, 0.0, 50.0
264000, 35.0, 19.0, 0.0, 46.0
265000, 33.0, 10.0, 0.0, 57.0
266000, 43.0, 14.0, 0.0, 43.0
267000, 33.0, 15.0, 0.0, 52.0
268000, 40.0, 14.0, 0.0, 46.0
269000, 42.0, 15.0, 0.0, 43.0
270000, 48.0, 14.0, 0.0, 38.0
271000, 37.0, 20.0, 0.0, 43.0
272000, 40.0, 9.0, 0.0, 51.0
273000, 38.0, 11.0, 0.0, 51.0
274000, 34.0, 12.0, 0.0, 54.0
275000, 45.0, 13.0, 0.0, 42.0
276000, 34.0, 21.0, 0.0, 45.0
277000, 39.0, 19.0, 0.0, 42.0
278000, 42.0, 10.0, 0.0, 48.0
279000, 33.0, 16.0, 0.0, 51.0
280000, 41.0, 20.0, 0.0, 39.0
281000, 42.0, 14.0, 0.0, 44.0
282000, 43.0, 10.0, 0.0, 47.0
283000, 33.0, 20.0, 0.0, 47.0
284000, 46.0, 16.0, 0.0, 38.0
285000, 41.0, 19.0, 0.0, 40.0
286000, 41.0, 15.0, 0.0, 44.0
287000, 45.0, 9.0, 0.0, 46.0
288000, 44.0, 16.0, 0.0, 40.0
289000, 40.0, 17.0, 0.0, 43.0
290000, 42.0, 17.0, 0.0, 41.0
291000, 39.0, 13.0, 0.0, 48.0
292000, 38.0, 19.0, 0.0, 43.0
293000, 41.0, 10.0, 0.0, 49.0
294000, 36.0, 27.0, 0.0, 37.0
295000, 52.0, 16.0, 0.0, 32.0
296000, 47.0, 12.0, 0.0, 41.0
297000, 36.0, 9.0, 0.0, 55.0
298000, 44.0, 12.0, 0.0, 44.0
299000, 42.0, 24.0, 0.0, 34.0
300000, 52.0, 18.0, 0.0, 30.0
301000, 39.0, 12.0, 0.0, 49.0
302000, 46.0, 14.0, 0.0, 40.0
303000, 45.0, 13.0, 0.0, 42.0
304000, 47.0, 13.0, 0.0, 40.0
305000, 56.0, 14.0, 0.0, 30.0
306000, 33.0, 19.0, 0.0, 48.0
307000, 43.0, 19.0, 0.0, 38.0
308000, 38.0, 15.0, 0.0, 47.0
309000, 51.0, 14.0, 0.0, 35.0
310000, 45.0, 14.0, 0.0, 41.0
311000, 43.0, 14.0, 0.0, 43.0
